scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,wristCenter,wristCenter,thumbStart,thumbStart,thumbCenter,thumbCenter,thumbEnd,thumbEnd,indexStart,indexStart,indexCenter,indexCenter,indexEnd,indexEnd,middleStart,middleStart,middleCenter,middleCenter,middleEnd,middleEnd,ringStart,ringStart,ringCenter,ringCenter,ringEnd,ringEnd,littleStart,littleStart,littleCenter,littleCenter,littleEnd,littleEnd,wristCenter,wristCenter,thumbStart,thumbStart,thumbCenter,thumbCenter,thumbEnd,thumbEnd,indexStart,indexStart,indexCenter,indexCenter,indexEnd,indexEnd,middleStart,middleStart,middleCenter,middleCenter,middleEnd,middleEnd,ringStart,ringStart,ringCenter,ringCenter,ringEnd,ringEnd,littleStart,littleStart,littleCenter,littleCenter,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil01\img040.png,742.7878338278936,192.84067507418388,673.0347743293148,238.09604273438387,659.6546708269258,268.74079591727445,640.6635561783738,293.34292171198956,694.0821310797924,266.0249995475974,685.1200291056659,316.2185825386544,681.235482927553,361.106671707959,722.5688030526203,271.5026468562232,714.0383173205064,321.3979774428049,708.8589224163559,372.32869400028517,749.8939901369481,271.03950588481024,748.56761668151,321.397977442805,747.2727679554723,366.7176828541221,776.0892170621759,267.4532121111725,778.7807536223881,305.8597927303533,773.169742476225,342.9787895434322,203.69585375255681,240.70222182072558,277.92175363415765,266.81874214943696,306.44374294051363,294.9970930304151,333.5911785453584,320.4263365083709,260.56656112281945,314.59029139598965,270.70534670122424,364.41205495672705,281.3581378879355,412.1777960842387,224.31415927522366,319.01499913016875,228.0941819543793,376.43939984494943,230.15601250664602,436.57612428606126,193.77293121233328,321.89188192038745,193.73033941660114,379.18850724797164,195.10489311811227,427.29788680086114,167.78418627081837,319.91523495958506,160.74105058033408,364.06841653134927,158.3355816026896,404.6177507259275
labeled-data\Pil01\img050.png,747.5731725110853,188.4365447707517,680.6646645174193,234.01231124182678,665.3195815628973,262.15749476938487,647.7721488272839,287.7475008421544,699.3139093356599,261.80976463233924,691.2751591509922,313.337506914924,687.2538724824142,357.5716602692829,727.8259387627061,268.74925150270536,719.7897373463641,316.9932220681768,715.0373076471353,367.80766269839074,753.7866138874524,266.1953484320798,754.1534597869404,316.9932220681768,753.0567452409646,362.68966148383686,780.4707857378721,259.6227074612018,783.0336094976375,298.7146463019128,780.1090373750353,334.5406548037903,210.12835936784703,236.59277173424002,285.6117611957687,261.5095122819151,314.1795007450867,292.1540608191738,338.4244268912396,317.07245713605323,263.7239806471584,311.23019642574286,278.71117559962875,359.78307027062704,287.5774290013911,408.3276652694899,228.42319515978,316.7871532188384,234.37328551399997,371.28680587953403,236.39369602617938,431.2256510741899,198.11703747708876,315.4949555839425,201.03651206303968,369.9398655380811,200.02630680694998,423.1440090254722,171.403824551075,314.0932725359325,166.01606318526325,356.47046212355167,164.33238775844706,397.88887762322963
labeled-data\Pil01\img093.png,755.1727873546279,163.47659990456305,683.8806582988736,219.33003828101957,669.3778967656172,249.72074251594458,649.915166956073,269.97786946057215,703.0107180294716,243.6036241177251,698.7705907637041,285.8658121622408,698.3733921961625,335.11843453741363,733.197809162642,248.57362002998025,730.1492775994998,298.178967756034,729.3548804644163,351.40357580662396,759.3483861317998,245.65414544402933,761.1307658677537,293.0153863779917,758.7475744625033,345.84279586104,783.309357161494,242.07935833615394,788.9346655956738,282.688223621907,785.75707705534,319.6276904032867,221.73163378129902,226.9366802802062,293.277554165603,246.91051290501582,323.50774486547516,274.5059495912885,353.0080669188595,288.5186025666461,272.6426075379277,301.547223942552,287.00109632441195,347.8880006990822,297.6949630687638,389.55720559948765,238.33320434117462,302.69932244863526,244.2256293470046,357.1068513407648,243.11936727000273,416.1074954475336,207.36550558996794,301.19374872657846,208.0877348316087,358.21311341776675,205.50645665193758,412.41995519086055,181.1534121482017,298.94302754834024,174.8998725215513,343.83170641674184,171.94984031621283,386.2384193684819
labeled-data\Pil01\img104.png,760.4512898017908,169.2005699535684,688.7211916635029,222.58387592341754,671.2620914243151,249.7963032645194,645.4395334970129,271.422695528635,705.2732149269907,241.1221842049719,705.1541987038993,272.06825947681756,705.7997626520819,299.1819453004849,735.0187497169072,249.50007871221572,738.0779600612096,297.5680354300285,746.4702913875828,353.40931694781955,761.9782629630936,250.7213387294051,761.9638261439642,296.27690753366335,763.9005179885119,350.504279180998,785.7798243475431,249.1074288589487,790.4673813814313,287.0704028624973,786.4952561749013,325.3272852018784,217.65043125085535,233.3883691099865,292.1954168858835,252.38093883440047,325.38192797140476,281.1882380409955,352.9949173877915,296.9454767306103,271.1140991141681,308.185499475419,276.22317963958216,338.31453190910963,273.79471174207737,369.5131528394912,241.6512236085216,310.09909728312255,242.19265924304852,364.8313672840796,243.36310563190148,420.62264515273534,210.20045794773546,310.4388171333259,209.42016035516684,365.2215160803639,205.90882118860807,417.5014547824609,180.20942957992477,310.5263922531249,173.52647109701067,351.9564570066975,172.74617350444205,390.9713366351281
labeled-data\Pil01\img108.png,755.7035243530145,172.8804962598133,687.170857749246,225.8923911578529,669.6664192004986,256.71671158073957,643.848512310287,273.223242215465,704.255837866936,239.4934003178995,704.3724579709469,268.14430971247253,706.0654354719444,291.4227503511879,734.7154797736184,243.74720163271348,738.6552523661459,301.15737098192335,747.5433842463826,352.7931847623465,760.9612820761704,243.3332593316454,763.6266705058588,301.58061535717275,767.4358698831031,351.9466960118478,783.0866096931484,241.52366172663693,786.4818667693247,289.30652847494105,784.7888892683272,328.6682553731324,217.36579097658478,232.4969103369504,291.8123929183323,255.12283837806973,323.92661336379206,284.3175842375786,350.93175328383774,300.3746944603085,273.2599453242577,308.5927984682645,274.14473937680737,339.49233414239785,272.0730684310289,371.39606670738664,238.926333298573,311.73194346896605,243.48400937928568,366.83839062667397,242.65534100097432,422.77350616269325,209.0942716793627,314.2179486039002,209.50860586851843,363.52371711342846,205.77959816611713,419.044498460292,179.6765442493081,310.9032750906547,175.94753654690683,347.7790179255118,172.63286303366124,394.18444711095003
labeled-data\Pil01\img147.png,761.8699862903435,169.69655988882937,698.0741595856205,223.08448564963274,681.8513422134248,255.53012039402398,657.1115457208264,276.2142125435734,713.4858360892063,246.2020004050115,714.702547392121,298.1150159960375,716.7303995636454,348.8113202841489,745.1203299649877,248.79796745508497,747.959323005122,297.70944556173265,756.8818725598296,358.9505811417712,771.0768377605008,247.82428214223106,775.9436829721594,294.8704525215984,780.4049577495132,351.2447428899782,796.222204687404,244.57971866779195,800.6834794647577,283.92005079536636,798.2500568589285,327.72165770029454,224.5740840290133,229.8221054097072,306.4989662280335,256.99910960072833,335.64531854883876,283.3883745398358,364.39780124368724,300.32476845597944,289.56257231189,310.9592483568138,302.56026996846526,355.0726464639785,317.9211853807816,403.51861045666834,249.38787046429357,312.1408572346842,259.2346111132142,366.8887352426833,264.354916250653,425.9691791362076,220.63538776944503,312.1408572346843,223.78634477709966,366.49486561672654,224.18021440305648,415.72856886133,192.67064432651026,309.7776394789433,187.15646956311465,355.86038571589216,184.79325180737368,400.36765344901374
