scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
individuals,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,leftHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand,rightHand
bodyparts,wristCenter,wristCenter,thumbStart,thumbStart,thumbCenter,thumbCenter,thumbEnd,thumbEnd,indexStart,indexStart,indexCenter,indexCenter,indexEnd,indexEnd,middleStart,middleStart,middleCenter,middleCenter,middleEnd,middleEnd,ringStart,ringStart,ringCenter,ringCenter,ringEnd,ringEnd,littleStart,littleStart,littleCenter,littleCenter,littleEnd,littleEnd,wristCenter,wristCenter,thumbStart,thumbStart,thumbCenter,thumbCenter,thumbEnd,thumbEnd,indexStart,indexStart,indexCenter,indexCenter,indexEnd,indexEnd,middleStart,middleStart,middleCenter,middleCenter,middleEnd,middleEnd,ringStart,ringStart,ringCenter,ringCenter,ringEnd,ringEnd,littleStart,littleStart,littleCenter,littleCenter,littleEnd,littleEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Pil05\img007.png,591.0964391691398,68.64334569732932,494.39317507418406,107.51426557863488,441.57948997351247,193.15687929491736,431.82047477744817,231.71159495548955,544.6409495548962,202.321387240356,535.1602373887242,289.5439391691394,531.3679525222553,362.54542284866466,591.0964391691396,210.85402818991088,592.992581602374,304.71307863501477,605.3175074183978,384.35106083086055,636.6038575667658,208.95788575667643,657.4614243323444,285.75165430267054,681.1632047477747,363.4934940652819,678.3189910979231,189.9964614243322,714.3456973293771,238.34809347181,757.0089020771516,294.28429525222543,185.32195845697322,57.26649109792277,294.35014836795256,108.46233679525216,328.9923782425304,163.45804759721858,362.6112759643917,206.11367210682482,255.4792284866469,172.93117952522243,280.12908011869433,246.88073442136488,297.19436201780417,317.03800445103855,219.45252225519283,185.25610534124615,236.51780415430267,258.25758902077143,248.8427299703264,325.57064540059343,193.8545994065281,179.56767804154293,196.69881305637978,244.03652077151327,202.38724035608305,307.55729228486643,160.67210682492572,157.7620400593471,160.67210682492572,208.00981454005927,159.7240356083085,251.62109050445093
labeled-data\Pil05\img048.png,594.8887240356084,89.50091246290793,493.44510385756695,135.9564020771512,441.7300118457111,215.90300825556216,432.7685459940654,254.4653041543026,547.485163204748,230.76352373887232,538.9525222551931,316.0899332344213,537.0563798219587,383.4029896142433,594.8887240356084,238.34809347181,599.6290801186944,329.36293026706227,611.0059347181011,401.4163427299703,638.5000000000002,236.4519510385756,660.305637982196,307.55729228486643,688.7477744807125,379.61070474777443,685.9035608308607,218.43859792284854,720.9821958456976,261.10180267062304,762.6973293768549,309.4534347181008,173.94510385756666,85.70862759643904,291.5059347181009,137.85254451038566,317.1038575667656,196.6329599406527,344.5979228486647,237.40002225519277,258.3234421364985,206.11367210682482,282.973293768546,278.16708456973294,298.1424332344214,345.4801409495549,221.34866468842728,216.54245548961416,240.3100890207715,285.75165430267054,252.63501483679522,355.9089243323442,191.95845697329372,206.11367210682482,197.646884272997,277.21901335311566,206.1795252225519,333.1552151335311,159.7240356083085,196.6329599406527,161.62017804154294,239.2961646884272,161.62017804154294,286.69972551928777
labeled-data\Pil05\img057.png,597.7329376854602,90.4489836795251,487.7566765578636,145.43711424332332,443.0468075046562,213.3446778737711,435.61275964391706,256.361446587537,546.5370919881307,229.8154525222551,540.8486646884276,318.93414688427293,537.0563798219587,381.5068471810089,594.8887240356084,237.40002225519277,602.4732937685462,322.72643175074177,611.9540059347182,401.4163427299703,639.4480712166173,222.23088278931743,662.2017804154304,305.661149851632,688.7477744807125,380.55877596439166,683.0593471810091,205.1656008902076,719.0860534124631,250.67301928783377,762.6973293768549,312.2976483679525,182.4777448071216,96.13741097922832,306.6750741839763,139.74868694362004,340.8056379821959,183.35996290801177,374.9362017804155,223.1789540059346,252.63501483679522,196.6329599406527,273.4925816023739,274.37479970326405,277.2848664688427,354.960853115727,218.5044510385756,203.2694584569732,235.56973293768544,277.21901335311566,250.73887240356083,349.27242581602366,191.0103857566765,196.6329599406527,197.646884272997,264.89408753709193,204.28338278931744,332.2071439169139,161.62017804154294,191.89260385756666,160.67210682492572,240.24423590504443,163.5163204747774,281.9593694362017
labeled-data\Pil05\img074.png,601.5252225519289,94.24126854599393,483.96439169139484,146.38518545994054,447.2754975113841,214.87209586467748,436.56083086053417,254.4653041543026,544.6409495548962,237.40002225519277,538.9525222551931,323.674502967359,543.6928783382791,380.55877596439166,599.6290801186944,240.24423590504443,605.3175074183978,328.41485905044505,617.6424332344216,406.1566988130563,641.3442136498518,227.91931008902066,669.7863501483682,311.3495771513352,693.4881305637984,384.35106083086055,682.111275964392,208.95788575667643,721.9302670623149,261.10180267062304,767.4376854599409,312.2976483679525,186.27002967359044,99.9296958456971,310.4673590504451,148.28132789317493,344.5979228486647,189.9964614243322,381.57270029673595,222.23088278931743,264.0118694362018,201.37331602373877,290.55786350148367,274.37479970326405,306.6750741839763,345.4801409495549,227.98516320474772,215.59438427299693,241.25816023738872,284.8035830860533,250.73887240356083,360.6492804154302,193.8545994065281,208.95788575667643,200.4910979228486,279.11515578635004,206.1795252225519,335.99942878338277,165.41246290801178,195.6848887240355,164.46439169139455,244.03652077151327,163.5163204747774,285.75165430267054
labeled-data\Pil05\img093.png,598.6810089020773,87.60477002967343,487.7566765578636,141.6448293768545,447.1325558773538,211.80967964469636,437.5089020771514,248.77687685459932,545.5890207715136,235.50387982195838,538.0044510385758,314.1937908011869,539.9005934718102,378.6626335311572,594.8887240356084,236.4519510385756,603.4213649851633,320.8302893175074,611.0059347181011,397.62405786350143,641.3442136498518,232.6596661721067,667.8902077151338,304.71307863501477,690.6439169139469,377.71456231454,682.111275964392,210.85402818991088,719.0860534124631,254.4653041543026,763.645400593472,309.4534347181008,185.32195845697322,85.70862759643904,304.77893175074183,138.80061572700282,342.7017804154303,187.1522477744806,379.67655786350167,220.33474035608293,256.4272997032641,197.58103115726993,284.86943620178045,273.4267284866468,301.93471810089017,338.84364243323444,222.2967359050445,206.11367210682482,242.20623145400594,287.64779673590493,259.27151335311567,349.27242581602366,194.8026706231454,211.80209940652804,196.69881305637978,270.58251483679516,197.64688427299694,335.0513575667655,166.360534124629,188.10031899109782,169.2047477744806,237.40002225519277,162.56824925816017,280.06322700296727
labeled-data\Pil05\img113.png,598.6810089020773,83.8124851632046,479.2164553701405,144.0602181246154,446.1092237246374,206.4899767873211,436.56083086053417,249.72494807121655,547.485163204748,226.97123887240343,538.0044510385758,311.34957715133527,536.1083086053413,373.9222774480712,595.8367952522258,231.7115949554895,601.5252225519289,318.93414688427293,610.0578635014838,391.9356305637982,641.3442136498518,227.91931008902066,665.0459940652822,297.1285089020771,686.851632047478,373.9222774480712,679.2670623145402,205.1656008902076,721.9302670623149,252.56916172106816,758.905044510386,302.8169362017804,184.373887240356,81.91634272997015,311.41543026706233,130.26797477744793,341.75370919881306,176.72346439169132,374.9362017804155,212.75017062314532,264.0118694362017,196.6329599406527,289.60979228486644,271.5305860534124,300.986646884273,331.2590727002967,223.16954618556247,198.16037793155908,244.10237388724033,274.37479970326405,260.21958456973294,343.5839985163205,197.21047913273804,195.09796171157808,206.1795252225519,266.7902299703263,213.76409495548955,323.674502967359,171.10089020771505,183.35996290801177,165.41246290801178,224.12702522255182,156.8798219584569,268.68637240356077
